GeneName	PMID	Sentence index	The # of total tokens	Location of token
1984	21862038	8	28	21
6678	21862038	8	28	2
6688	21862038	8	28	7
1984	21860778	2	10	3
6688	21860778	2	10	2
81624	21860778	5	31	22
3036	21860778	5	31	19
5080	21860778	5	31	22
6688	21860778	5	31	11
1984	21860778	6	18	6
6688	21860778	6	18	15
6688	21858182	3	19	2
3483	21858182	4	25	20
6647	21858182	4	25	20
6688	21858182	4	25	8
1984	21858182	5	49	2
3483	21858182	5	49	8
6647	21858182	5	49	8
6688	21858182	5	49	35
1984	21858182	6	34	11
3483	21858182	6	34	9
6647	21858182	6	34	9
7776	21858182	6	34	19
3483	21858182	7	22	6
6647	21858182	7	22	6
7776	21858182	8	19	16
10922	21858182	9	18	11
6688	21858182	9	18	13
3483	21858182	11	14	14
6647	21858182	11	14	14
6688	21858182	11	14	11
1984	21858182	12	27	5
6688	21858182	12	27	7
81624	21856692	2	16	1
1984	21856692	2	16	12
5080	21856692	2	16	1
81624	21856692	3	23	6
1984	21856692	3	23	20
5080	21856692	3	23	6
6688	21856692	3	23	5
1984	21856692	7	21	5
6688	21856692	7	21	7
6688	21856692	9	17	2
1984	21856692	14	21	6
1984	21856692	15	9	2
150921	21856692	15	9	9
6688	21856692	16	21	18
1984	21856586	2	8	4
6688	21856319	2	12	10
3036	21856319	3	22	4
6688	21856319	3	22	20
6688	21856319	4	17	6
1984	21856319	6	21	17
79071	21856319	7	60	38
1984	21856319	7	60	20
2178	21856319	7	60	38
6678	21856319	7	60	55
79071	21856319	8	35	30
2178	21856319	8	35	30
3033	21856319	8	35	14
6678	21856319	9	20	7
1984	21856319	10	21	9
6688	21856319	10	21	8
6688	21856205	2	14	13
3036	21856205	3	33	18
6688	21856205	3	33	22
6688	21856205	4	30	9
4036	21856205	5	26	9
6678	21856205	5	26	23
1984	21856205	6	21	1
4036	21856205	6	21	10
6688	21856205	6	21	3
613	21856205	7	29	11
6678	21856205	7	29	13
6688	21856205	7	29	23
4036	21856205	9	22	21
6678	21856205	9	22	15
6688	21856205	9	22	19
6688	21856205	12	15	9
1984	21856205	13	38	11
4036	21856205	13	38	2
6678	21856205	13	38	3
6688	21856205	13	38	33
6688	21855895	2	11	2
6688	21855895	3	25	2
6688	21855895	4	12	8
1984	21855895	5	22	20
6688	21855895	5	22	3
4036	21855895	6	7	6
9215	21855895	7	24	7
6688	21855895	8	20	5
613	21855895	9	8	7
6688	21855895	10	13	8
6688	21855895	11	27	21
150921	21855895	11	27	20
6688	21855895	14	19	6
4036	21855895	15	18	7
6688	21855627	2	17	7
1984	21855627	4	27	7
4036	21855627	5	35	14
6688	21855627	5	35	6
1984	21855627	7	21	14
6688	21855627	7	21	6
55364	21855627	8	24	21
1984	21855627	8	24	18
4036	21855627	8	24	1
6688	21855627	8	24	2
55364	21855627	12	28	24
1984	21855627	12	28	22
3033	21855627	12	28	21
6678	21855627	12	28	25
6688	21855627	12	28	8
81624	21855627	13	17	9
55364	21855627	13	17	10
5080	21855627	13	17	9
6678	21855627	13	17	11
6688	21853051	2	11	6
6688	21853051	3	18	15
6688	21853051	5	32	10
6688	21853051	8	13	8
55806	21853051	10	14	2
6688	21853051	10	14	3
6430	21853051	11	25	7
9146	21853051	11	25	7
55806	21853051	12	16	2
7776	21853051	12	16	12
7776	21853051	13	25	13
1984	21853051	14	37	21
6688	21853051	14	37	4
6688	21852951	2	11	2
1984	21852951	3	16	6
3036	21852951	3	16	4
6688	21852951	3	16	14
1984	21852951	4	22	2
6678	21852951	4	22	17
81624	21852951	5	30	4
5080	21852951	5	30	4
6688	21852951	5	30	10
1057	21852951	6	17	15
6688	21852951	7	26	23
1057	21852951	8	20	20
6678	21852951	8	20	15
6688	21852951	8	20	18
1057	21852951	9	43	28
1984	21852951	9	43	16
6678	21852951	9	43	35
6688	21852951	10	31	8
81624	21852951	11	30	12
1057	21852951	11	30	29
1984	21852951	11	30	21
5080	21852951	11	30	12
6688	21852951	11	30	15
6688	21852951	12	27	16
6688	21852951	13	26	4
11315	21852238	2	8	2
11315	21852238	4	15	6
3036	21852238	5	6	2
11315	21852238	5	6	1
10899	21852238	6	20	14
11315	21852238	6	20	5
11315	21852238	7	8	4
1984	21852238	8	19	2
11315	21852238	8	19	6
6688	21852238	8	19	5
11315	21852238	9	22	2
11315	21852238	10	27	7
6688	21852238	10	27	6
1057	21852238	11	21	10
11315	21852238	11	21	5
6678	21852238	11	21	13
1984	21851954	2	24	22
6688	21851954	2	24	3
6688	21851954	3	40	14
1984	21851954	6	24	9
6688	21851954	6	24	19
9575	21851954	7	38	15
1984	21851954	7	38	21
6688	21851954	7	38	24
1984	21851954	10	19	1
6688	21851616	2	16	3
1984	21851616	3	49	13
6688	21851616	3	49	6
1984	21851616	5	13	1
6688	21851616	5	13	11
1984	21851616	6	19	14
6678	21851616	6	19	2
6688	21851616	6	19	16
6688	21851616	7	14	11
6688	21851616	8	18	12
6678	21851616	9	19	2
6688	21851616	9	19	17
7439	21851616	10	16	5
1984	21851616	10	16	8
6688	21851616	11	17	10
6678	21851616	12	24	7
3033	21851616	13	16	4
6688	21851616	13	16	14
81624	21851616	14	40	19
1984	21851616	14	40	15
5080	21851616	14	40	19
6688	21851616	14	40	5
120892	21850687	2	13	3
6688	21850687	2	13	6
1984	21850687	3	30	26
6688	21850687	3	30	29
1984	21850687	4	18	1
6688	21850687	4	18	12
120892	21850687	5	22	5
1984	21850687	5	22	12
6688	21850687	5	22	15
120892	21850687	6	15	5
6688	21850687	6	15	11
120892	21850687	8	21	1
6688	21850687	8	21	12
1984	21850687	9	26	16
6688	21850687	9	26	6
120892	21850687	10	22	4
81624	21850687	10	22	10
5080	21850687	10	22	10
6688	21850687	10	22	9
120892	21850687	11	18	14
1057	21850687	11	18	17
1984	21850687	11	18	4
6688	21850687	11	18	12
28503	21850279	2	10	4
6688	21850279	2	10	2
6688	21850279	3	25	5
6688	21850279	4	19	3
6688	21850279	5	46	16
1984	21850279	6	17	7
81624	21850279	7	25	9
5080	21850279	7	25	9
6678	21850279	7	25	19
6688	21850279	7	25	24
64663	21850279	7	25	25
28503	21850279	9	27	9
6688	21850279	9	27	19
3033	21850279	10	35	32
28503	21850279	10	35	2
6678	21850279	10	35	19
6688	21850279	10	35	17
81624	21850279	11	30	6
1984	21850279	11	30	20
5080	21850279	11	30	6
28503	21850279	11	30	24
1820	21850279	13	25	7
28503	21850279	13	25	2
6688	21850279	13	25	20
6678	21850279	14	19	13
6688	21850279	14	19	3
64663	21850279	14	19	19
6688	21850279	15	24	21
6688	21850279	16	29	3
64663	21850279	16	29	29
6688	21850279	17	6	4
64663	21850279	18	1	1
1984	21850279	19	28	5
6688	21850279	19	28	16
6688	21849941	3	26	5
150921	21849941	3	26	15
6688	21849941	4	18	5
1984	21849941	6	15	5
3033	21849941	6	15	14
3036	21849941	6	15	3
6688	21849941	6	15	8
922	21849941	7	36	7
1786	21849941	7	36	7
6688	21849941	7	36	8
6688	21849941	8	30	17
6688	21849641	2	11	3
1984	21849641	4	25	18
3036	21849641	4	25	4
6688	21849641	4	25	17
6678	21849641	5	22	18
6688	21849641	7	29	25
7776	21849641	8	18	16
6678	21849641	9	33	9
6688	21849641	9	33	3
7776	21849641	10	16	14
6688	21849641	12	20	17
6688	21849641	13	23	2
6678	21849493	2	13	5
6688	21849493	2	13	2
6688	21849493	3	16	8
6688	21849493	4	12	9
6678	21849493	5	13	6
6688	21849493	5	13	3
4280	21849493	6	47	41
6678	21849493	6	47	28
6688	21849493	6	47	17
6688	21849493	7	16	6
1984	21849493	8	16	3
6688	21849493	8	16	6
1984	21849493	9	60	52
6688	21849493	9	60	5
6688	21849493	10	31	16
1984	21849176	2	8	3
1984	21849176	3	21	9
3036	21849176	3	21	4
6688	21849176	4	26	3
1984	21849176	5	33	1
6688	21849176	5	33	4
6678	21849176	6	25	6
6688	21849176	6	25	4
7173	21849175	2	11	5
1984	21849175	3	40	14
6688	21849175	3	40	16
6688	21849175	4	22	4
1984	21849175	5	27	19
6688	21849175	5	27	15
1984	21849175	6	25	12
6688	21849175	6	25	2
6688	21849175	7	25	8
6688	21849174	2	9	2
1984	21849174	3	24	12
3036	21849174	3	24	8
6688	21849174	3	24	4
6688	21849174	4	23	3
1984	21849174	5	49	39
6688	21849174	5	49	9
1984	21849174	6	36	32
6678	21849174	6	36	2
6688	21849174	6	36	5
1984	21849174	7	30	24
6688	21849174	7	30	26
1984	21849167	2	17	1
81624	21849167	3	22	18
5080	21849167	3	22	18
6688	21849167	3	22	21
1984	21849167	4	22	4
6678	21849167	4	22	16
1984	21849167	5	25	16
6688	21849167	5	25	12
6688	21849167	6	20	18
6688	21849167	8	14	4
1984	21849167	11	30	9
6688	21849167	11	30	7
6688	21847085	2	10	3
1984	21847085	3	24	4
6688	21847085	3	24	7
6688	21847085	4	23	17
6688	21847085	5	32	3
81624	21847085	6	25	6
5080	21847085	6	25	6
6688	21847085	6	25	9
6688	21847085	7	19	16
81624	21847085	8	55	32
1984	21847085	8	55	9
5080	21847085	8	55	32
6688	21847085	8	55	4
6688	21847085	9	17	11
1984	21847085	10	61	17
6678	21847085	10	61	60
6688	21847085	10	61	20
6688	21847085	13	24	12
168400	21847085	14	12	9
81624	21847085	14	12	1
5080	21847085	14	12	1
6688	21847085	17	25	14
6688	21846992	4	29	12
6678	21846992	5	49	2
6688	21846992	5	49	7
1984	21846992	6	17	1
6688	21846992	6	17	4
6688	21846992	7	45	3
3033	21846992	8	22	5
6688	21846992	9	29	6
6688	21846992	10	18	12
6688	21846992	12	11	2
1984	21846992	13	23	15
6688	21846992	13	23	3
4280	21846727	2	16	5
1984	21846727	3	24	3
6688	21846727	3	24	5
6688	21846727	4	21	8
4280	21846727	6	18	5
6688	21846727	7	21	20
4280	21846727	8	30	12
6688	21846727	8	30	4
4280	21846727	9	14	4
6678	21846727	10	39	3
6688	21846727	10	39	6
4280	21846727	11	40	5
6688	21846727	11	40	2
6688	21846727	12	30	9
1057	21846476	2	20	13
6688	21846476	2	20	10
6688	21846476	3	23	17
1057	21846476	4	15	11
6688	21846476	4	15	13
1057	21846476	5	27	21
6688	21846476	5	27	26
6688	21846476	6	30	2
1984	21846476	8	25	20
5694	21846476	8	25	12
6688	21846476	8	25	8
7528	21846476	8	25	12
64663	21846476	8	25	11
1057	21846476	9	32	22
6688	21846476	9	32	3
1057	21846476	10	16	15
6688	21846476	10	16	2
4280	21846476	11	19	14
6688	21846476	11	19	10
6688	21846476	12	14	3
1984	21846476	13	34	12
6688	21846476	13	34	9
6688	21846220	2	7	2
3036	21846220	3	22	10
6678	21846220	3	22	20
81624	21846220	4	30	20
7439	21846220	4	30	26
1984	21846220	4	30	5
5080	21846220	4	30	20
6688	21846220	4	30	7
6688	21846220	5	22	15
81624	21846220	6	35	8
7439	21846220	6	35	27
613	21846220	6	35	5
1984	21846220	6	35	33
10899	21846220	6	35	17
5080	21846220	6	35	8
6678	21846220	6	35	4
6688	21846220	6	35	29
6688	21846220	7	16	3
1984	21846220	8	35	8
6688	21846220	8	35	7
922	21845593	4	21	2
1786	21845593	4	21	2
6688	21845593	4	21	3
1984	21845593	5	19	17
1984	21845593	8	44	7
6688	21845593	8	44	6
7776	21845593	8	44	42
6678	21845593	9	21	17
6688	21845593	9	21	9
1984	21845593	10	38	33
3033	21845593	10	38	32
6688	21845593	10	38	3
6688	21845593	12	11	8
6688	21845593	13	10	9
6688	21845593	14	9	5
1984	21844102	2	10	1
6688	21843964	3	23	17
6688	21843964	4	36	15
1934	21843964	6	28	5
6688	21843964	6	28	18
1984	21843964	7	32	19
6688	21843964	7	32	9
1984	21843964	8	21	13
6688	21843964	8	21	6
6688	21843964	9	25	17
120892	21842440	2	11	2
1984	21841671	4	30	3
6688	21841671	4	30	5
6688	21841671	5	15	12
81624	21841671	6	15	11
5080	21841671	6	15	11
1984	21840789	2	15	10
6688	21840542	2	14	10
6688	21840542	3	23	21
3036	21840542	5	40	34
6688	21840542	5	40	9
7173	21840242	4	24	14
7173	21840242	5	18	18
6688	21840242	6	42	13
1984	21840242	7	36	12
6688	21840242	7	36	33
7173	21840242	7	36	23
1984	21839756	3	14	5
1984	21839756	5	26	22
922	21839756	6	18	2
1786	21839756	6	18	2
1984	21839756	6	18	10
6688	21839756	6	18	3
1984	21839756	7	11	3
6688	21839756	7	11	6
6678	21839756	9	18	1
6688	21839756	10	26	23
6688	21839480	2	9	5
1984	21839480	3	27	5
6688	21839480	3	27	7
81624	21839480	4	21	1
3036	21839480	4	21	6
5080	21839480	4	21	1
6688	21839480	4	21	20
6688	21839480	5	18	2
6688	21839480	6	23	7
1984	21839480	8	28	22
6688	21839480	9	28	10
6688	21839478	2	9	3
81624	21839478	3	16	5
5080	21839478	3	16	5
6688	21839478	3	16	9
6688	21839478	4	28	21
1984	21839478	5	17	9
9215	21839478	5	17	10
6688	21839478	5	17	3
6688	21839478	7	39	9
6688	21839478	9	35	6
6688	21838671	3	19	2
1057	21838671	4	26	22
1984	21838671	4	26	17
6622	21838671	4	26	11
6688	21838671	4	26	9
1984	21838671	5	60	54
3036	21838671	5	60	7
6688	21838671	5	60	5
1984	21838671	6	27	22
4504	21838671	6	27	1
6688	21838671	6	27	5
6688	21838506	2	11	2
81624	21838506	3	31	10
1984	21838506	3	31	20
3036	21838506	3	31	6
5080	21838506	3	31	10
6688	21838506	3	31	16
4036	21838506	4	12	5
6678	21838506	4	12	8
6688	21838506	4	12	4
4036	21838506	5	26	15
6688	21838506	5	26	6
1984	21838506	6	12	3
4036	21838506	7	31	25
6688	21838506	7	31	4
1984	21838506	8	40	1
4036	21838506	8	40	13
6678	21838506	8	40	19
6688	21838506	8	40	26
613	21838506	9	29	18
4036	21838506	9	29	8
3033	21838506	11	15	7
4036	21838506	11	15	3
6678	21838506	11	15	6
6688	21838506	12	26	17
4036	21838506	13	29	12
6688	21838506	14	32	16
7439	21838506	15	30	27
4036	21838506	15	30	19
6688	21838506	15	30	18
4036	21838506	16	15	6
6688	21836035	2	15	11
1984	21836035	3	32	19
6688	21836035	3	32	5
1984	21836035	4	18	3
3036	21836035	4	18	10
1984	21836035	5	27	1
6688	21836035	5	27	3
1984	21836035	6	36	7
6688	21836035	6	36	6
6678	21836035	7	16	8
6688	21836035	8	20	3
6688	21836035	9	22	6
6688	21836035	10	23	13
6688	21836035	11	18	10
6688	21836035	12	33	16
6688	21836031	2	12	8
161882	21836031	3	34	27
1984	21836031	3	34	4
6688	21836031	3	34	17
1984	21836031	4	20	4
6688	21836031	5	27	9
161882	21836031	6	32	19
1984	21836031	6	32	9
6688	21836031	6	32	13
161882	21836031	7	23	11
1984	21836031	7	23	1
161882	21836031	8	15	15
161882	21836031	9	14	14
6688	21836031	9	14	9
1984	21834788	2	15	5
6688	21834788	3	19	14
1984	21834788	4	24	4
6688	21834788	4	24	6
6688	21834788	5	12	6
3036	21834788	6	13	9
6688	21834788	6	13	3
1984	21834788	7	28	25
6688	21834788	7	28	6
6688	21834788	8	26	13
6688	21834788	9	12	3
6688	21834788	11	32	9
1984	21834788	12	13	2
1984	21834788	14	31	4
6688	21832232	2	14	4
140683	21832222	2	10	4
1984	21832222	2	10	8
5723	21832222	2	10	4
5623	21832222	2	10	4
81624	21832222	3	33	31
1984	21832222	3	33	10
3036	21832222	3	33	6
5080	21832222	3	33	31
6678	21832222	3	33	30
140683	21832222	4	37	13
1984	21832222	4	37	35
5723	21832222	4	37	13
5623	21832222	4	37	13
6688	21832222	4	37	5
6688	21832222	5	14	13
613	21832222	6	11	1
140683	21832222	7	29	26
1984	21832222	7	29	1
5723	21832222	7	29	26
5623	21832222	7	29	26
6688	21832222	7	29	25
613	21832222	8	8	7
1984	21832222	8	8	1
6688	21832222	9	16	2
140683	21832222	10	23	16
5723	21832222	10	23	16
5623	21832222	10	23	16
6688	21832222	10	23	2
140683	21832222	11	38	38
5723	21832222	11	38	38
5623	21832222	11	38	38
6688	21832222	11	38	4
140683	21832222	12	24	8
1984	21832222	12	24	3
5723	21832222	12	24	8
5623	21832222	12	24	8
140683	21832222	13	20	19
5723	21832222	13	20	19
5623	21832222	13	20	19
6688	21832222	13	20	16
1984	21832218	2	11	7
1984	21832218	3	35	7
6688	21832218	3	35	6
1984	21832218	4	27	3
6688	21832218	4	27	8
1984	21832218	6	54	15
2069	21832218	6	54	8
6678	21832218	6	54	14
6688	21832218	6	54	44
1984	21832218	7	38	27
2069	21832218	7	38	3
6688	21832218	7	38	29
613	21832218	8	27	19
2069	21832218	8	27	8
6678	21832218	8	27	15
2069	21832218	9	15	10
6678	21832218	9	15	1
6688	21832218	9	15	8
2069	21832218	11	18	7
2069	21832218	13	20	9
1984	21832216	2	10	7
6688	21832216	3	17	16
81624	21832216	4	12	7
1984	21832216	4	12	1
5080	21832216	4	12	7
1984	21832216	5	34	2
6688	21832216	5	34	8
1984	21832216	6	31	5
6688	21832216	6	31	30
81624	21832216	8	68	18
5080	21832216	8	68	18
6688	21832216	8	68	15
7776	21832216	8	68	39
1984	21832216	9	14	7
6688	21832216	12	23	18
81624	21832216	13	25	19
5080	21832216	13	25	19
6688	21832216	13	25	11
6688	21832215	3	19	10
81624	21832215	4	14	1
5080	21832215	4	14	1
6688	21832215	4	14	4
6688	21832215	5	26	5
6688	21832215	6	7	4
1984	21832215	10	38	33
3033	21832215	10	38	11
6688	21832215	10	38	36
1984	21832215	11	27	13
6688	21832215	11	27	3
613	21832215	12	14	11
1984	21832215	12	14	3
6688	21832215	12	14	13
4657	21832215	13	22	21
6688	21832215	13	22	15
1984	21832214	2	11	6
6688	21832214	3	31	5
1984	21832214	4	16	3
6688	21832214	4	16	8
5068	21832214	5	44	34
6159	21832214	5	44	34
6688	21832214	5	44	28
9377	21832214	6	22	1
1351	21832214	6	22	1
6688	21832214	6	22	13
6688	21832214	8	13	3
1984	21832214	9	36	35
6688	21832214	9	36	8
1984	21832214	10	42	10
3033	21832214	10	42	20
5068	21832214	10	42	25
6159	21832214	10	42	25
6688	21832214	10	42	24
1984	21832214	11	16	5
3033	21832214	11	16	4
6688	21832214	11	16	9
6688	21832214	13	17	3
1984	21832212	2	9	4
6688	21832061	3	22	3
1984	21832061	4	13	8
1984	21832061	5	19	13
3036	21832061	6	17	14
6678	21832061	6	17	11
6688	21832061	6	17	3
81624	21832061	7	21	8
5080	21832061	7	21	8
6688	21832061	8	26	12
81624	21832061	9	17	9
51761	21832061	9	17	17
5080	21832061	9	17	9
6688	21832061	9	17	16
51761	21832061	10	36	12
6688	21832061	10	36	3
1984	21832061	11	16	9
81624	21832061	13	13	5
55364	21832061	13	13	6
3036	21832061	13	13	4
5080	21832061	13	13	5
6678	21832061	13	13	7
6688	21832061	13	13	11
1984	21832061	14	16	3
6688	21832061	14	16	7
6688	21832061	15	22	9
6688	21832049	2	12	2
3036	21832049	3	60	39
6688	21832049	3	60	30
81624	21832049	4	25	6
11076	21832049	4	25	4
5080	21832049	4	25	6
6688	21832049	4	25	9
6688	21832049	5	27	3
11076	21832049	6	26	9
11076	21832049	7	28	28
6688	21832049	7	28	4
11076	21832049	8	37	5
6688	21832049	8	37	4
11076	21832049	9	44	7
6688	21832049	9	44	6
6688	21831682	2	9	3
1984	21831682	3	29	1
2629	21831682	3	29	14
9215	21831682	3	29	2
6688	21831682	3	29	4
1984	21831682	4	48	36
2629	21831682	4	48	47
2629	21831682	4	48	22
6688	21831682	4	48	13
6688	21831400	2	9	3
1984	21831400	3	23	11
6688	21831400	3	23	5
55364	21831400	4	22	15
1984	21831400	4	22	13
6678	21831400	4	22	16
6688	21831400	4	22	21
3036	21831400	6	29	4
3036	21831400	7	31	2
1984	21831400	8	17	10
6688	21831400	8	17	2
1984	21831400	9	27	18
6688	21831400	9	27	10
81624	21831297	3	30	16
1984	21831297	3	30	1
5080	21831297	3	30	16
6688	21831297	3	30	29
81624	21831297	5	35	32
1984	21831297	5	35	17
8972	21831297	5	35	23
5080	21831297	5	35	32
6688	21831297	5	35	21
1984	21831297	6	18	14
6688	21831297	6	18	17
150921	21831297	6	18	11
1984	21831297	7	13	2
6688	21831297	7	13	10
1984	21831297	8	25	23
6678	21831297	8	25	13
6688	21831297	8	25	6
6688	21831297	9	17	1
1984	21831297	11	12	1
6688	21831297	11	12	3
1984	21831297	12	6	4
166	21831297	13	8	8
6688	21831297	14	16	13
1984	21831297	16	27	12
6688	21831297	16	27	15
6688	21829612	2	18	14
1984	21829612	3	37	13
9215	21829612	3	37	14
6688	21829612	3	37	20
81624	21829612	4	19	17
1984	21829612	4	19	11
5080	21829612	4	19	17
6688	21829612	6	20	2
6688	21829612	7	43	5
613	21829612	8	13	1
6688	21829612	10	16	2
140683	21829612	12	39	23
1984	21829612	12	39	34
5723	21829612	12	39	23
5623	21829612	12	39	23
6688	21829612	12	39	15
7173	21829612	12	39	29
6688	21829612	13	19	3
140683	21829612	14	30	4
5723	21829612	14	30	4
5623	21829612	14	30	4
6678	21829612	14	30	7
6688	21829612	14	30	16
7173	21829612	14	30	2
140683	21829612	15	22	20
3036	21829612	15	22	3
5723	21829612	15	22	20
5623	21829612	15	22	20
7173	21829612	15	22	22
5071	21829596	3	20	20
6622	21829596	3	20	18
6688	21829596	3	20	11
1984	21829596	4	28	3
3036	21829596	4	28	2
5071	21829596	4	28	1
6688	21829596	4	28	6
120892	21829596	5	23	18
1984	21829596	5	23	4
5071	21829596	5	23	22
5071	21829596	8	27	14
7776	21829596	8	27	17
80005	21829596	9	18	15
84669	21829596	9	18	13
613	21829596	10	15	8
5071	21829596	10	15	1
80005	21829596	12	25	2
1984	21829596	12	25	8
613	21829596	13	22	3
1057	21829596	13	22	21
84669	21829596	14	33	2
1984	21829596	14	33	14
6688	21829596	14	33	16
5071	21829596	15	17	7
1984	21829225	2	15	13
6688	21829225	2	15	2
1984	21829225	3	36	3
6678	21829225	3	36	33
6688	21829225	3	36	6
55364	21829225	4	37	9
1984	21829225	4	37	7
6678	21829225	4	37	10
6688	21829225	4	37	14
1984	21829225	5	19	1
6688	21829225	5	19	4
1984	21829225	6	50	9
6678	21829225	6	50	47
6688	21829225	6	50	8
613	21829225	7	31	24
1984	21829225	7	31	19
6688	21829225	7	31	11
1984	21829225	8	39	15
6688	21829225	8	39	2
1984	21829225	9	32	14
6688	21829225	9	32	3
6688	21827489	2	15	3
1984	21827489	4	43	19
6688	21827489	4	43	3
6678	21827489	5	10	6
6688	21827489	5	10	4
6688	21827489	6	26	3
6688	21827489	7	22	3
6688	21827489	9	10	3
1984	21827489	11	16	14
6688	21827489	12	25	5
6688	21826887	3	19	18
81624	21826887	4	22	8
5080	21826887	4	22	8
6688	21826887	4	22	7
1984	21826887	5	20	15
6688	21826887	5	20	8
1984	21825240	2	11	6
6688	21825240	2	11	9
6688	21825240	3	32	10
81624	21825240	4	41	7
5080	21825240	4	41	7
6688	21825240	4	41	10
6688	21825240	5	11	10
6688	21825240	8	6	2
27090	21825240	9	13	13
6688	21825240	9	13	2
81624	21825240	10	30	4
5080	21825240	10	30	4
6688	21825240	10	30	7
81624	21825240	11	17	4
5080	21825240	11	17	4
6688	21825240	11	17	7
1984	21825239	3	29	24
81624	21825239	4	11	4
3036	21825239	4	11	3
5080	21825239	4	11	4
4036	21825239	6	15	15
6688	21825239	6	15	9
4036	21825239	9	13	10
6678	21825239	10	19	9
6688	21825239	10	19	17
4036	21825239	11	21	21
6688	21825239	11	21	1
1984	21825239	12	29	5
3033	21825239	12	29	17
6688	21825239	12	29	7
6688	21825239	16	17	6
7431	21825239	16	17	9
6688	21825239	17	18	10
81624	21825238	2	9	7
5080	21825238	2	9	7
1984	21825238	3	9	6
4036	21825238	4	8	8
1984	21825238	5	20	6
9215	21825238	5	20	7
4036	21825238	5	20	19
6688	21825238	5	20	16
4036	21825238	8	18	10
6688	21825238	8	18	6
4036	21825238	9	34	4
6688	21825238	9	34	25
3033	21825238	12	32	6
4036	21825238	12	32	10
6688	21825238	13	42	14
7776	21825238	13	42	20
6688	21825238	14	23	5
3036	21825238	15	13	12
4036	21825238	15	13	10
6688	21825238	15	13	9
6688	21825238	16	18	5
1984	21825213	2	11	9
6688	21825213	2	11	3
6688	21825213	3	21	7
81624	21825213	5	14	1
5080	21825213	5	14	1
6688	21825213	6	12	11
6688	21825213	7	10	9
27090	21825213	10	38	22
7776	21825213	11	41	32
27090	21825213	12	31	13
6678	21825213	14	36	32
6688	21825213	14	36	19
1984	21825080	2	16	13
5068	21825080	2	16	6
6159	21825080	2	16	6
6688	21825080	2	16	5
1984	21825080	3	31	3
5068	21825080	3	31	8
6159	21825080	3	31	8
6688	21825080	3	31	2
5068	21825080	4	20	9
6159	21825080	4	20	9
6688	21825080	4	20	8
8972	21825080	5	26	14
5068	21825080	5	26	21
6159	21825080	5	26	21
6688	21825080	5	26	12
1984	21825080	6	23	10
8972	21825080	6	23	7
6688	21825080	6	23	22
5068	21825080	7	14	3
6159	21825080	7	14	3
6688	21825080	7	14	2
5068	21825080	8	17	1
6159	21825080	8	17	1
5068	21825080	9	22	4
6159	21825080	9	22	4
1756	21825080	11	17	1
5068	21825080	12	14	8
6159	21825080	12	14	8
1984	21824799	2	14	1
6688	21824799	2	14	5
6688	21824799	3	17	7
1984	21824799	4	29	2
6688	21824799	4	29	20
6688	21824799	5	12	7
6688	21824799	9	10	7
7776	21824799	13	11	6
7776	21824799	14	8	6
6688	21824799	17	30	4
1984	21824629	2	11	7
6688	21824629	3	12	6
6688	21824629	4	25	15
6688	21824629	5	13	5
6688	21824629	6	36	2
6688	21824629	9	28	11
